CODE_PL;DOMAINE;CATEGORIE;DATE_INSTALLATION;X_LONG;Y_LAT
42260;EP;FIL;10/10/2003;-0,576498959705878;44,8534413157908
42262;EP;CSL;10/10/2003;-0,576661957210541;44,8532678046359
42264;EP;CSL;10/10/2003;-0,576788569285994;44,8530582999334
42266;EP;CSL;10/10/2003;-0,576889298534287;44,8528901423159
42268;EP;CSL;10/10/2003;-0,577002327216212;44,8527018003115
42270;EP;MAT;10/10/2003;-0,577152830818247;44,8524377483081
42272;EP;MAT;10/10/2003;-0,577196018165248;44,8522095235816
42274;EP;MAT;10/10/2003;-0,577405999901946;44,8520177923147
516;EP;INC;;-0,58415083744158;44,8471260496738
518;EP;INC;;-0,583971438932195;44,8473700211421
42156;EP;CSL;;-0,577452352753023;44,8528418884083
42158;EP;CSL;;-0,577375037453187;44,8529725469979
42160;EP;CSL;;-0,577252037667156;44,8531743901859
42162;EP;CSL;;-0,577105812693899;44,8534175135626
42164;EP;CSL;;-0,576996345973843;44,853597248242
41292;EP;FIL;;-0,575806652896729;44,8519350404088
41294;EP;FIL;;-0,575693633722644;44,8520968817234
41296;EP;FIL;;-0,575531306228781;44,8523640686109
41298;EP;FIL;;-0,575375009959372;44,8526188001371
41300;EP;FIL;;-0,575136593984726;44,8530147197257
18578;EP;FIL;;-0,564342169616639;44,8317780068576
41184;EP;MAT;10/10/2003;-0,578872159277099;44,8538604048896
41186;EP;MAT;;-0,585540276564897;44,8590752997856
41188;EP;MAT;;-0,585780705142173;44,8589603898635
41190;EP;MAT;;-0,586014535230587;44,8588465925216
41192;EP;MAT;;-0,586271813370975;44,8587227381906
41194;EP;MAT;;-0,586561558607195;44,8585829203761
41196;EP;MAT;;-0,587006808755337;44,8583596738354
41198;EP;MAT;;-0,587210965794845;44,8582646055457
41200;EP;MAT;;-0,587437093529757;44,8581831776141
41202;EP;MAT;;-0,587714151585708;44,8580824800612
41204;EP;MAT;;-0,5870088594586;44,8585072612034
41206;EP;MAT;;-0,587084400280188;44,858767506255
41208;EP;MAT;;-0,58693501833974;44,8588403690857
41210;EP;MAT;;-0,586929372001878;44,8588338869452
41212;EP;MAT;;-0,586617978507661;44,8589931807861
41214;EP;MAT;;-0,586611050452016;44,8589876774235
41218;EP;MAT;;-0,586272030438275;44,8591533467995
41222;EP;MAT;;-0,585981805745262;44,8591237694972
41224;EP;MAT;;-0,585778155622861;44,8592557324214
41226;EP;MAT;;-0,585957892182855;44,8594442583033
13722;EP;INC;;-0,599967264089834;44,8267286742695
45584;EP;PBA;;-0,615515094151033;44,8572447978888
45586;EP;PBA;;-0,615628601564961;44,8575693615077
41228;EP;MAT;;-0,586182312458918;44,859381804245
41232;EP;MAT;;-0,586298550656521;44,8595511130098
41234;EP;FIL;02/03/2011;-0,574955966087519;44,8503466250229
41236;EP;FIL;;-0,575222340861573;44,8504326670473
41238;EP;FIL;;-0,575600932340271;44,8505546857298
41240;EP;INC;10/10/2003;-0,577941432554332;44,8463921209838
41242;EP;INC;10/10/2003;-0,578105343574;44,8461305679115
41118;EP;MAT;;-0,575798704786956;44,8467754459643
41134;EP;FIL;;-0,576445457783363;44,8470468655019
42472;EP;MAT;28/06/2007;-0,589665622665242;44,8587902572694
42474;EP;MAT;28/06/2007;-0,589489500598404;44,8589669581243
42346;EP;CSL;26/09/2008;-0,572523390324894;44,8497197977649
42348;EP;CSL;26/09/2008;-0,572627655761619;44,8495155915541
42350;EP;CSL;26/09/2008;-0,572716056320338;44,8493401763492
42352;EP;CSL;26/09/2008;-0,5719310917767;44,8504908686148
42354;EP;CSL;26/09/2008;-0,571780216699868;44,8504265214531
42356;EP;CSL;26/09/2008;-0,572182779819648;44,8501476202713
42358;EP;CSL;26/09/2008;-0,571974392926131;44,8500771484545
42360;EP;MAT;01/09/2007;-0,574205241201393;44,8538170490638
42362;EP;MAT;01/09/2007;-0,574122921795333;44,853874011815
42370;EP;MAT;28/06/2007;-0,589614838863965;44,8592382454655
42372;EP;MAT;28/06/2007;-0,589736805157745;44,859069539233
42374;EP;MAT;28/06/2007;-0,589884073503624;44,8588746398045
42376;EP;MAT;28/06/2007;-0,590009836020146;44,8587020515608
42378;EP;MAT;28/06/2007;-0,590122980876471;44,8584900333065
68932;EP;MAT;;-0,552566484735738;44,8225960594579
68936;EP;MAT;;-0,551605406933804;44,8223892649524
68940;EP;MAT;;-0,551314942297772;44,8223259857013
68944;EP;MAT;;-0,551024497729643;44,8222633511591
26050;EP;MAT;01/09/2009;-0,554999862908364;44,8229208934347
26052;EP;MAT;01/09/2009;-0,555013279591838;44,8226268325455
33164;EP;MAT;30/04/2004;-0,546067678681988;44,8775850003069
41670;EP;MAT;;-0,583538534725061;44,8592791633072
33166;EP;MAT;30/04/2004;-0,5462870758153;44,8776570528206
41674;EP;MAT;;-0,583295371946236;44,8590193617247
41678;EP;MAT;10/10/2003;-0,576699288414346;44,8565035601233
41592;EP;MAT;;-0,583281213659163;44,8584689122733
41594;EP;MAT;;-0,583263688229698;44,8583576790005
41454;EP;CSL;10/10/2003;-0,580097148159273;44,8529711346948
41456;EP;INC;10/10/2003;-0,580334547399153;44,8527957419365
41458;EP;CSL;10/10/2003;-0,580620649772532;44,8525831569784
41460;EP;MAT;10/10/2003;-0,580853060460899;44,852414513696
41462;EP;CSL;;-0,580995280716312;44,8523049291513
41464;EP;CSL;;-0,581468785323687;44,851955118096
41466;EP;CSL;;-0,581738217881185;44,8517552539086
41468;EP;MAT;;-0,58201040044312;44,8515572124535
41470;EP;CSL;;-0,582251397462934;44,8513741533462
41472;EP;CSL;;-0,58250031850477;44,8511899473019
41474;EP;CSL;;-0,582699207313925;44,851042966865
41476;EP;CSL;;-0,58300712722775;44,8508146822721
41478;EP;CSL;;-0,583215031933224;44,8506617948475
41480;EP;FIL;;-0,587017960639969;44,8520307728214
41482;EP;FIL;;-0,586259605418627;44,8523773951355
41488;EP;FIL;;-0,584450861642719;44,8510053688944
41490;EP;FIL;;-0,584340384188319;44,8511643159521
41492;EP;FIL;;-0,58420701780423;44,8513711611976
41494;EP;FIL;;-0,584073650478133;44,8515780062721
584;EP;INC;;-0,5939888632847;44,8433262489435
596;EP;INC;;-0,593597831935672;44,8453207853406
40912;EP;MAT;28/02/2014;-0,578557620307536;44,8649086790531
42480;EP;MAT;;-0,585577939146978;44,8615349982951
41508;EP;MAT;;-0,58136587517336;44,8521592985485
41510;EP;CSL;;-0,58161037569535;44,8522865734904
41512;EP;CSL;;-0,58183964768299;44,8524019288948
71012;ILL;CSL;;-0,571994414550803;44,8408955805972
71014;ILL;CSL;;-0,571836941101769;44,8408853449538
42222;EP;FIL;;-0,578974352141528;44,8511577382842
71015;ILL;CSL;;-0,571708830762788;44,8407967654184
51556;EP;SOL;;-0,564946607879072;44,8446992344512
42228;EP;FIL;;-0,579850501499195;44,8509851719472
42230;EP;FIL;;-0,580084856734014;44,8509357280148
42232;EP;FIL;;-0,580365294651386;44,8508766038176
42234;EP;FIL;;-0,580671977635487;44,8508101921558
42240;EP;FIL;;-0,581538344162676;44,8506283954377
42242;EP;CSL;;-0,575721954920615;44,850847862896
51558;EP;SOL;;-0,565009797169084;44,8448736797966
42246;EP;FIL;10/10/2003;-0,575649016641929;44,8548633927654
42248;EP;FIL;10/10/2003;-0,575790594347865;44,8546336382479
42250;EP;FIL;10/10/2003;-0,57589854969562;44,8544501573714
42252;EP;CSL;10/10/2003;-0,576037808892043;44,8543075298442
51562;EP;SOL;;-0,565140115979907;44,8452215251165
39426;EP;CSL;01/12/2004;-0,578319372416451;44,8506688661811
39428;EP;CSL;01/12/2004;-0,578618920905341;44,8506461743959
39432;EP;CSL;;-0,58595543030916;44,8502026654723
39434;EP;MAT;23/01/2004;-0,585969825062597;44,850144570878
39436;EP;MAT;23/01/2004;-0,585805789526981;44,8500834133796
39438;EP;MAT;23/01/2004;-0,585648492469222;44,8500239782259
39440;EP;MAT;23/01/2004;-0,585478953853788;44,8499591736811
364;EP;INC;;-0,5875480698275;44,8415235813196
380;EP;INC;;-0,589362169329943;44,8416764443917
40920;EP;MAT;28/02/2014;-0,579817124472112;44,8644104727423
39458;EP;CSL;;-0,581178296230582;44,8511721976381
71018;ILL;CSL;;-0,571735925988077;44,8406995506488
71020;ILL;CSL;;-0,57175756606459;44,8405996338395
50832;EP;CAT;02/04/2001;-0,54039313392499;44,8522430321495
50866;EP;CAT;02/04/2001;-0,542100808147552;44,8510942165598
370;EP;INC;;-0,588365137781452;44,8414764194228
376;EP;INC;;-0,58906463036736;44,8414189764355
39488;EP;INC;10/10/2003;-0,577032705930535;44,845320971841
40922;EP;MAT;28/02/2014;-0,580113049703869;44,8642943933937
39360;EP;PBA;;-0,581813345891711;44,8556099579264
39362;EP;FIL;;-0,580100843828788;44,8506958843681
39364;EP;FIL;;-0,580553555083027;44,8509967815007
39366;EP;FIL;;-0,580736689631457;44,851120873796
39368;EP;FIL;;-0,581050582526691;44,8513325225089
39370;EP;INC;10/10/2003;-0,586903482598007;44,8517099948872
40926;EP;MAT;28/02/2014;-0,580543556190412;44,8641252374511
40928;EP;MAT;28/02/2014;-0,580896347216148;44,863986020117
39372;EP;INC;10/10/2003;-0,587180565821641;44,8519566285899
39382;EP;INC;10/10/2003;-0,587995083916716;44,8528673023423
39386;EP;CSL;;-0,581535288773306;44,8516345017293
41514;EP;MAT;;-0,582110867839792;44,8525313678779
41516;EP;MAT;;-0,582360922487794;44,8526632331751
41518;EP;MAT;;-0,582638930517915;44,8527953388908
41520;EP;MAT;;-0,582970602589901;44,8529629992983
41522;EP;CSL;;-0,583346624493551;44,8530595052419
41524;EP;CSL;;-0,583669738819559;44,853135578386
41384;EP;MAT;;-0,583062268933362;44,8624550081204
41386;EP;MAT;;-0,583010333732737;44,8624809252388
41392;EP;MAT;;-0,582825448632478;44,8622158663836
41394;EP;MAT;;-0,582802091992989;44,8622278126067
41398;EP;MAT;;-0,582626258553943;44,862010791532
41400;EP;MAT;;-0,58260290195565;44,8620227377158
41402;EP;MAT;;-0,582469118177541;44,8618216906005
41404;EP;MAT;;-0,58229920728336;44,8616433220967
41406;EP;MAT;;-0,58263034003202;44,8612923693679
362;EP;INC;;-0,587510660275591;44,8414137970342
40930;EP;MAT;28/02/2014;-0,581273502150011;44,8638373987734
40932;EP;MAT;28/02/2014;-0,581563263153067;44,8637504340231
40934;EP;MAT;28/02/2014;-0,581841681141033;44,8636195753323
40942;EP;MAT;28/02/2014;-0,582945953697933;44,8631779621493
374;EP;INC;;-0,588833273171624;44,8414210434403
382;EP;INC;;-0,589366759586861;44,8419545734962
368;EP;INC;;-0,588094011874398;44,8415078831247
366;EP;INC;;-0,587974032503526;44,8416358436655
378;EP;INC;;-0,589256964137802;44,8415144303278
490;EP;INC;;-0,586518742765241;44,8445393147148
514;EP;INC;;-0,584319172535644;44,8469003390276
508;EP;INC;;-0,584831811788338;44,8462163876106
482;EP;INC;;-0,587282099888608;44,8440818305081
42658;EP;MAT;10/10/2003;-0,577319893807817;44,8588397364497
42660;EP;MAT;10/10/2003;-0,577053997399745;44,8588710401673
42662;EP;INC;10/10/2003;-0,576740446487117;44,858907328997
42674;EP;MAT;;-0,585051001442234;44,8563913511269
42678;EP;MAT;;-0,584508088435389;44,8567637494622
42682;EP;MAT;;-0,583920772822393;44,8570464112271
42684;EP;MAT;;-0,583656946838422;44,8571723185813
42550;EP;MAT;;-0,585804779132708;44,8613343092087
42552;EP;MAT;;-0,586356292869424;44,8610534902089
40948;EP;MAT;;-0,583924944381341;44,8627876193419
41054;EP;MAT;28/02/2014;-0,581463967155732;44,863596905154
41056;EP;MAT;28/02/2014;-0,581111399802253;44,8637352246005
41058;EP;MAT;28/02/2014;-0,580670538824387;44,863912906215
41060;EP;MAT;28/02/2014;-0,580320513160261;44,8640494395125
9511;EP;CSL;12/09/2011;-0,593157693727702;44,8516143110624
42554;EP;MAT;;-0,586538111993297;44,8607507789864
42558;EP;MAT;;-0,585935337456019;44,8610442508029
42562;EP;MAT;;-0,585880053269335;44,8606566754722
42564;EP;MAT;;-0,586177830147165;44,8605176025008
42186;EP;MAT;;-0,577425075293427;44,8539508136412
49008;EP;INC;;-0,619652717137308;44,8582871382711
3191;EP;CSL;;-0,57919432085651;44,8461258095576
42192;EP;MAT;11/05/2011;-0,589393012905582;44,8576226627309
42194;EP;CSL;;-0,589663503777236;44,8575770180238
42196;EP;MAT;;-0,589921939430041;44,8575297848377
42198;EP;CSL;;-0,59018056375136;44,8574863319167
42200;EP;CSL;;-0,590357362198633;44,8574563056892
42202;EP;PBA;;-0,63394085587035;44,8558967153083
42204;EP;PBA;;-0,634057889682134;44,8556334428316
42206;EP;PBA;;-0,634182046457565;44,8553794515056
496;EP;INC;;-0,585770910578564;44,8450948278262
528;EP;INC;;-0,583085837716343;44,8483652873075
13720;EP;INC;10/10/2003;-0,59954508166175;44,8267431821554
42088;EP;CSL;;-0,581692088358455;44,8509368304733
42090;EP;CSL;;-0,581888928011757;44,851095592239
40960;EP;MAT;;-0,585632344255683;44,86212102696
40964;EP;MAT;31/07/2005;-0,586252274489112;44,8618774280878
40966;EP;MAT;;-0,586604562420985;44,8617377345366
42094;EP;CSL;;-0,582221598586098;44,8513635484383
42096;EP;FIL;;-0,582364290863407;44,8515303006447
526;EP;INC;;-0,58330323153601;44,8481894460327
524;EP;INC;;-0,583497658804691;44,8480066128811
520;EP;INC;;-0,583819289501477;44,8475735551037
42122;EP;FIL;;-0,575700706208214;44,8536828744237
42124;EP;FIL;;-0,575468273907722;44,854065394193
42126;EP;FIL;;-0,575290216769497;44,8543642076176
42128;EP;FIL;;-0,575112136174046;44,8547563493661
42130;EP;INC;10/10/2003;-0,543212574029021;44,877961857743
42010;EP;MAT;;-0,578891983270504;44,8622175807392
42014;EP;MAT;;-0,579519884198432;44,8623740002835
42016;EP;MAT;;-0,579287446494702;44,8626230838282
42018;EP;MAT;;-0,579725427185252;44,8625732416605
42022;EP;MAT;;-0,579636485868418;44,8621770490092
42024;EP;MAT;;-0,579850134095131;44,8624054242827
42026;EP;MAT;;-0,580703996107322;44,8623697000372
42030;EP;MAT;;-0,580169965803988;44,8626282829585
42032;EP;MAT;;-0,579899461393625;44,8627543490008
42034;EP;MAT;;-0,579594296318714;44,8629058944691
42036;EP;MAT;;-0,57926151668357;44,8629038718448
42040;EP;MAT;;-0,578897409756975;44,8625401664807
42042;EP;MAT;;-0,578751901180089;44,8623706420842
40972;EP;MAT;;-0,587343573031508;44,8614241431403
40974;EP;MAT;;-0,587664668881585;44,8612464812633
40980;EP;MAT;;-0,588467204085439;44,860632957209
42044;EP;MAT;;-0,578592056638334;44,8622071571582
42050;EP;INC;10/10/2003;-0,585737917382886;44,8502961771415
42052;EP;INC;10/10/2003;-0,585536954924326;44,850428072968
42926;EP;CSL;;-0,57890560876354;44,8527958040033
42928;EP;CSL;;-0,578818278303308;44,8529390193252
42930;EP;CSL;;-0,578656266288205;44,8531588826686
42932;EP;CSL;;-0,578572638678851;44,8532963260113
42934;EP;CSL;;-0,578459425584009;44,8534808886359
42936;EP;CSL;;-0,578352385186631;44,8536558315323
42938;EP;CSL;;-0,578228246794826;44,8538614900566
42940;EP;CSL;;-0,57814461717757;44,8539989330513
42942;EP;CSL;;-0,578065737681683;44,8541248994407
42944;EP;MAT;01/09/2007;-0,574192642175687;44,8539650047568
42946;EP;FIL;;-0,571038241378706;44,8523360854603
42948;EP;FIL;;-0,571382588391371;44,8525186020078
42952;EP;FIL;;-0,572341006496516;44,8530367911657
42816;EP;MAT;10/10/2003;-0,584784151785989;44,8581091901513
42818;EP;MAT;10/10/2003;-0,585101285997379;44,8579582738444
42820;EP;MAT;10/10/2003;-0,585389418152892;44,8578128212086
42822;EP;MAT;10/10/2003;-0,585654525022952;44,8576859311553
42824;EP;MAT;10/10/2003;-0,58597288921253;44,857533088439
42826;EP;MAT;10/10/2003;-0,586304163237577;44,8573723473603
40986;EP;MAT;;-0,588901816321661;44,8601430628091
41018;EP;MAT;;-0,586804916966109;44,8614822676492
42566;EP;MAT;;-0,585577184807447;44,8606671653506
42568;EP;MAT;;-0,585452776304022;44,8605207759916
42570;EP;MAT;;-0,58590560172471;44,8602623260551
42572;EP;MAT;;-0,586254437164506;44,8601598191011
42574;EP;MAT;;-0,586368164976328;44,8599591471793
42576;EP;MAT;;-0,586149944057107;44,859905983601
42578;EP;MAT;;-0,585719344859985;44,8601298026359
42580;EP;MAT;;-0,585515084499491;44,8602229777999
42582;EP;MAT;;-0,585274965500867;44,8603975025782
42590;EP;MAT;;-0,585539027796863;44,8596365489852
42592;EP;MAT;;-0,585533853517592;44,8596395188969
42594;EP;MAT;;-0,585747900423347;44,8598489457153
42596;EP;MAT;;-0,585733612130108;44,8598559314824
42598;EP;MAT;;-0,585828372188133;44,8599415532778
24743;EP;INC;;-0,559638841943868;44,8278434044368
42476;EP;MAT;28/06/2007;-0,58936568499595;44,8591253004012
42478;EP;MAT;;-0,585728984947874;44,8616551617701
41408;EP;MAT;;-0,582848537011737;44,8614250379956
41410;EP;MAT;;-0,582783926553794;44,8611701934352
41030;EP;MAT;;-0,585145443406031;44,8621230009596
41048;EP;MAT;28/02/2014;-0,582207813108982;44,8632781913295
41050;EP;MAT;28/02/2014;-0,581878800253997;44,8634292775036
67256;EP;MAT;25/04/2006;-0,566169279694084;44,8532325294197
41422;EP;INC;10/10/2003;-0,581941228815959;44,8483023738197
41426;EP;FIL;10/10/2003;-0,57927767969227;44,8524125956563
41430;EP;FIL;10/10/2003;-0,580219297873843;44,8522185021697
41432;EP;FIL;10/10/2003;-0,580690816138227;44,8521223810077
41434;EP;FIL;10/10/2003;-0,581093706550329;44,8520374530507
41436;EP;CSL;10/10/2003;-0,577483146131313;44,8549033246838
41438;EP;CSL;10/10/2003;-0,577715433858395;44,8547318522086
41440;EP;MAT;10/10/2003;-0,577970933581299;44,8545455983244
41442;EP;CSL;10/10/2003;-0,578471297364142;44,8541733567262
41444;EP;CSL;;-0,578688151083386;44,8540126814892
41446;EP;MAT;10/10/2003;-0,57902078513388;44,8537724288505
41448;EP;MAT;;-0,579301911359548;44,8535665977306
41450;EP;MAT;;-0,579514915349667;44,8534088570482
41452;EP;MAT;;-0,579822765913574;44,8531786907113
41314;EP;CSL;;-0,573624443234136;44,8553014237625
41316;EP;CSL;;-0,573471741478481;44,8555484903738
38332;EP;MAT;;-0,56697119062643;44,8555850238747
41320;EP;CSL;;-0,573221716656289;44,8559522681702
41322;EP;CSL;;-0,573089910960581;44,8561647380859
38834;EP;INC;10/10/2003;-0,570054537873744;44,8576481845467
61244;EP;MAT;;-0,564923400947426;44,8549928564407
41330;EP;CSL;;-0,572449345419723;44,8571972820983
41332;EP;CSL;;-0,572168620222847;44,8576529345857
37426;EP;MAT;;-0,572355879629512;44,8628657203909
37430;EP;MAT;;-0,572272471717149;44,8627939985759
42428;EP;MAT;28/06/2007;-0,592940104698801;44,85432077868
42432;EP;MAT;28/06/2007;-0,592643137597181;44,8547409335252
42434;EP;MAT;28/06/2007;-0,592497071495847;44,8549594670589
42436;EP;MAT;28/06/2007;-0,592318870714521;44,8552005814156
42442;EP;MAT;28/06/2007;-0,591762088300537;44,8559516416901
42444;EP;MAT;28/06/2007;-0,591670624151911;44,8560762356866
42446;EP;MAT;28/06/2007;-0,591555275463009;44,8562340628534
42452;EP;MAT;28/06/2007;-0,591095789597225;44,8567902769565
42380;EP;MAT;28/06/2007;-0,590294886954905;44,8582557072426
42384;EP;MAT;28/06/2007;-0,590585380804336;44,8578650623051
42386;EP;MAT;28/06/2007;-0,590778692806546;44,8576065335381
42388;EP;MAT;28/06/2007;-0,590906393558037;44,8574461983395
42390;EP;MAT;28/06/2007;-0,591082700829194;44,857246776536
42392;EP;MAT;28/06/2007;-0,591202568382916;44,8570894784152
42394;EP;MAT;28/06/2007;-0,591324861453845;44,8569008873069
42396;EP;MAT;28/06/2007;-0,591459059800642;44,8567000079633
42398;EP;MAT;28/06/2007;-0,591604879793164;44,8564975383369
42400;EP;MAT;28/06/2007;-0,591727857063037;44,8563124313583
42402;EP;MAT;28/06/2007;-0,591844968605772;44,8561533093721
42404;EP;MAT;28/06/2007;-0,592013205391686;44,8559256979344
42406;EP;MAT;28/06/2007;-0,592160316349964;44,8557279597302
42408;EP;MAT;28/06/2007;-0,592309894840761;44,8555263731871
42276;EP;MAT;10/10/2003;-0,577509383180488;44,8518495671355
41352;EP;MAT;;-0,570631057619196;44,8601560069528
71006;ILL;CSL;;-0,572223911619428;44,8409096829064
42284;EP;INC;10/10/2003;-0,589753732193334;44,8550440431679
54652;EP;MAT;;-0,629125303881077;44,8629566044017
54654;EP;MAT;;-0,62925941264416;44,8627932213332
42292;EP;INC;10/10/2003;-0,592126170842172;44,8538757562501
53764;EP;INC;;-0,576933216140158;44,8240519670887
54656;EP;MAT;;-0,629415634757416;44,8626198069371
42302;EP;CSL;26/09/2008;-0,570097310440469;44,8532143336042
42304;EP;CSL;26/09/2008;-0,570188869483544;44,8531022503723
42306;EP;CSL;26/09/2008;-0,570354603625896;44,8529031269404
42308;EP;CSL;26/09/2008;-0,570486430395888;44,8527446042269
42310;EP;CSL;26/09/2008;-0,570616974586846;44,8525870599715
42312;EP;CSL;26/09/2008;-0,570770075048183;44,8524015029706
42314;EP;CSL;26/09/2008;-0,570910637753473;44,8522314032962
42316;EP;CSL;26/09/2008;-0,571047448019044;44,852066129751
42318;EP;CSL;26/09/2008;-0,571155432601006;44,8519365974931
42320;EP;CSL;26/09/2008;-0,571274718431712;44,8517935313908
71008;ILL;CSL;;-0,572087788839865;44,8409008033879
53776;EP;INC;10/10/2003;-0,558298527374824;44,8588355801321
42330;EP;CSL;26/09/2008;-0,571778707412687;44,8511458247828
42332;EP;CSL;26/09/2008;-0,571887762825497;44,8509575878746
42334;EP;CSL;26/09/2008;-0,57191471531761;44,8507770937953
42338;EP;CSL;26/09/2008;-0,572171545321586;44,8504034313831
42340;EP;CSL;26/09/2008;-0,572249117150809;44,8502510026391
42342;EP;CSL;26/09/2008;-0,572349727057652;44,8500535135184
42208;EP;PBA;;-0,63431955718918;44,855074010022
42212;EP;PBA;;-0,634526527491406;44,8545642490389
39388;EP;CSL;;-0,581810989711109;44,8516937942961
39390;EP;MAT;;-0,58211051518003;44,8517505922379
39392;EP;MAT;;-0,582320352170219;44,8517964030717
39394;EP;MAT;;-0,58253550466138;44,8518420793854
39396;EP;MAT;;-0,582871663419961;44,8519130933673
39398;EP;CSL;;-0,583147649942612;44,8519780540384
41550;EP;MAT;;-0,587391576452087;44,8534106549483
41552;EP;MAT;;-0,587682696666364;44,8533521895689
41554;EP;MAT;;-0,587878849499582;44,8533103206085
512;EP;INC;;-0,584497380996363;44,8466592361832
588;EP;INC;;-0,593847271118744;44,8440320755987
41568;EP;CSL;;-0,583666858975078;44,8517179348632
41570;EP;CSL;;-0,5835584697161;44,8518654714468
41572;EP;CSL;;-0,583447791219563;44,8520471363169
41574;EP;CSL;;-0,583360275950881;44,8522130738265
41576;EP;CSL;;-0,583262978547289;44,852396293483
41578;EP;CSL;;-0,58315841498852;44,852593892528
41580;EP;CSL;;-0,58302602281324;44,8528470853901
41584;EP;CSL;;-0,585345266248208;44,8538371408856
41586;EP;CSL;;-0,585300388045735;44,8541108394752
73814;ILL;SOL;01/09/2010;-0,585658505484555;44,8473113779966
41590;EP;MAT;;-0,583379238888924;44,8585667568065
42258;EP;FIL;10/10/2003;-0,576392666255909;44,8536313803627
36528;EP;PBA;;-0,542283661267285;44,880209907426
36530;EP;PBA;;-0,541840966773143;44,8801130320877
37746;EP;MAT;;-0,553017156449442;44,8851058580586
37748;EP;MAT;;-0,553594149704432;44,8852523355839
70028;ILL;SOL;02/05/2002;-0,565408990753156;44,8585873940121
15155;EP;CSL;;-0,579685519227435;44,8310468158166
70026;ILL;SOL;02/05/2002;-0,565424610117061;44,8585803774122
70030;ILL;SOL;02/05/2002;-0,565324657194707;44,8585772064087
70032;ILL;SOL;02/05/2002;-0,565313463097252;44,8585661304588
33550;EP;MAT;;-0,576260952713381;44,8743494692934
75160;ILL;SOL;17/10/2003;-0,577433517586152;44,8395665797945
23850;EP;INC;10/10/2003;-0,571335915742073;44,8127772442908
70034;ILL;SOL;02/05/2002;-0,565449829915693;44,8585522992541
70036;ILL;SOL;02/05/2002;-0,565362758520108;44,8585942321547
33430;EP;MAT;;-0,550140125475612;44,8705780896743
33432;EP;MAT;;-0,550381282262017;44,8705981797133
23852;EP;INC;10/10/2003;-0,571118808771362;44,8127694560728
33434;EP;MAT;;-0,550473595479662;44,8703609151828
23853;EP;INC;10/10/2003;-0,570824387251297;44,812784433297
37750;EP;MAT;;-0,55391763660099;44,885333216855
24352;EP;INC;28/10/2008;-0,569783571603056;44,8121462244217
54422;EP;MAT;01/01/2008;-0,574996032216435;44,8653801334999
41876;EP;MAT;01/09/2007;-0,575012356133602;44,8462917569364
41746;EP;FIL;;-0,585761716442535;44,8514123366745
41748;EP;FIL;;-0,585536690507623;44,8515420010857
41750;EP;FIL;;-0,585133717152193;44,8517849968221
76136;ILL;INC;06/06/2008;-0,576594259652121;44,8736123545064
41968;EP;INC;10/10/2003;-0,571329185322923;44,8539073679948
41966;EP;INC;10/10/2003;-0,570827054880962;44,8536824435436
41776;EP;CSL;;-0,577646012673302;44,8505855147068
41778;EP;CSL;;-0,577775709913376;44,8508122231258
41780;EP;CSL;;-0,57788762718306;44,8510024696451
41782;EP;CSL;;-0,577979530163453;44,8511648282527
41784;EP;CSL;;-0,578072385869747;44,8513195915489
73958;ILL;SOL;28/07/2000;-0,581219735680009;44,8377255329929
16374;EP;MAT;01/09/2007;-0,575490294462167;44,8562727948794
16376;EP;MAT;01/09/2007;-0,575208320861199;44,8563016601818
36536;EP;PBA;10/10/2003;-0,54480698876421;44,876823421083
16372;EP;MAT;01/09/2007;-0,575586116858502;44,8561662784587
76138;ILL;INC;06/06/2008;-0,57660310670415;44,8736831113973
76140;ILL;INC;06/06/2008;-0,576479717825657;44,8736909497481
41290;EP;FIL;;-0,575947846609671;44,8516977236772
38216;EP;INC;10/10/2003;-0,570759411304202;44,8529099881724
42104;EP;INC;10/10/2003;-0,571676677476298;44,8533497194283
41946;EP;MAT;10/10/2003;-0,576954124323743;44,8587893258968
68742;EP;MAT;;-0,545063812671081;44,8754632867817
68746;EP;MAT;;-0,544991205847097;44,8755969837894
68758;EP;MAT;;-0,544745426547061;44,8760476102461
41948;EP;MAT;10/10/2003;-0,576978179154981;44,8590319450705
41950;EP;MAT;10/10/2003;-0,576988767584125;44,8592446185598
41952;EP;MAT;10/10/2003;-0,576995510362895;44,8594602280889
76142;ILL;INC;06/06/2008;-0,5766104362221;44,8737501209118
42100;EP;INC;10/10/2003;-0,571059486860756;44,8530851008303
68630;EP;MAT;;-0,547063810978935;44,8713892273093
41980;EP;MAT;;-0,576836740080409;44,8625788289786
41982;EP;MAT;;-0,576784304059448;44,8623274608235
41984;EP;MAT;;-0,577127903026593;44,8624399467422
68634;EP;MAT;;-0,546981471849755;44,8716174982292
41988;EP;MAT;;-0,577434730576182;44,8622949907701
41990;EP;MAT;;-0,577428257178672;44,8621115522728
41994;EP;MAT;;-0,57772316810638;44,8619678420138
41996;EP;MAT;;-0,578009169424767;44,8620193138409
42000;EP;MAT;;-0,578278827018775;44,8618762383276
42002;EP;MAT;;-0,578639704241312;44,8617478987535
42004;EP;MAT;;-0,578900652681897;44,8617772860654
42006;EP;MAT;;-0,578741630307046;44,8620576424145
41878;EP;MAT;01/09/2007;-0,575034741645683;44,8464208508549
41880;EP;MAT;01/09/2007;-0,57505637496117;44,8465348212248
41882;EP;MAT;01/09/2007;-0,575083404969032;44,8466770478691
41884;EP;MAT;01/09/2007;-0,575108918346506;44,8468155270645
